6/17/22 10:48:12,24 JUN 22 160 P,750,2.03,CBOE,1.98x2.04,-0.32,40.66%,163.92,,
6/17/22 10:48:12,24 JUN 22 160 P,750,2.03,CBOE,1.98x2.04,-0.32,40.66%,163.92,,
6/17/22 10:42:02,24 JUN 22 163 P,"10,000",3.10,BOX,3.04x3.09,-0.44,39.28%,163.99,Spread,
6/17/22 10:42:02,24 JUN 22 173 P,"10,000",9.43,BOX,9.44x9.89,-0.87,33.37%,163.99,Spread,
6/17/22 10:41:55,21 JUN 22 164 P,199,2.26,BEST,2.26x2.30,-0.48,33.36%,164.13,,
6/17/22 10:21:55,21 JUN 22 165 C,200,2.75,BOX,2.01x2.60,0.49,38.40%,164.70,,
6/17/22 10:12:42,21 JUN 22 160 P,194,0.56,BATS,.52x.51,-0.16,35.46%,165.93,,
6/17/22 10:12:18,21 JUN 22 160 P,209,0.56,BATS,.53x.53,-0.16,34.77%,165.93,,
6/17/22 10:10:18,21 JUN 22 160 P,164,0.53,CBOE,.54x.52,-0.16,35.17%,166.04,,
6/17/22 10:10:18,21 JUN 22 160 P,224,0.53,ISE,.54x.52,-0.16,35.17%,166.04,,
6/17/22 10:10:14,21 JUN 22 160 P,189,0.54,CBOE,.54x.52,-0.16,35.40%,166.04,,
6/17/22 10:08:36,21 JUN 22 160 P,195,0.52,BATS,.50x.51,-0.15,35.92%,166.38,,
6/17/22 09:54:14,21 JUN 22 168 C,200,1.93,C2,1.92x1.94,0.47,30.07%,167.44,,
6/17/22 09:51:55,21 JUN 22 164 C,200,4.18,BEST,4.18x4.45,0.68,35.16%,166.79,,
6/17/22 09:47:35,24 JUN 22 168 P,200,4.21,C2,4.20x4.25,-0.55,37.78%,166.67,,
6/17/22 09:46:38,22 JUN 22 168 C,176,2.16,NASDAQ,2.14x2.16,0.43,34.96%,166.54,,
6/17/22 09:40:09,22 JUN 22 166 P,152,2.92,BEST,2.92x2.95,-0.51,34.57%,165.595,,
6/17/22 09:38:09,21 JUN 22 167 P,209,3.07,NASDAQ,3.07x3.11,-0.59,32.29%,165.57,,
6/17/22 09:32:14,21 JUN 22 170 C,184,0.75,C2,.74x.76,0.23,31.51%,165.65,,
